nomination_id,movie_id,category,ceremony_year,film_year,won
213,551,Best Picture,1958,1957,FALSE
214,470,Best Picture,1958,1957,FALSE
215,92,Best Picture,1959,1958,TRUE
216,61,Best Picture,1959,1958,FALSE
217,554,Best Picture,1959,1958,FALSE
218,634,Best Picture,1959,1958,FALSE
219,455,Best Picture,1959,1958,FALSE
220,518,Best Picture,1960,1959,TRUE
221,517,Best Picture,1960,1959,FALSE
222,195,Best Picture,1960,1959,FALSE
223,489,Best Picture,1960,1959,FALSE
224,679,Best Picture,1960,1959,FALSE
225,741,Best Picture,1961,1960,TRUE
226,203,Best Picture,1961,1960,FALSE
227,589,Best Picture,1961,1960,FALSE
228,599,Best Picture,1961,1960,FALSE
229,304,Best Picture,1961,1960,FALSE
230,324,Best Picture,1962,1961,TRUE
231,621,Best Picture,1962,1961,FALSE
232,633,Best Picture,1962,1961,FALSE
233,386,Best Picture,1962,1961,FALSE
234,711,Best Picture,1962,1961,FALSE
235,712,Best Picture,1963,1962,TRUE
236,48,Best Picture,1963,1962,FALSE
237,141,Best Picture,1963,1962,FALSE
238,271,Best Picture,1963,1962,FALSE
239,333,Best Picture,1963,1962,FALSE
240,388,Best Picture,1964,1963,TRUE
241,88,Best Picture,1964,1963,FALSE
242,183,Best Picture,1964,1963,FALSE
243,355,Best Picture,1964,1963,FALSE
244,761,Best Picture,1964,1963,FALSE
245,674,Best Picture,1965,1964,TRUE
246,164,Best Picture,1965,1964,FALSE
247,177,Best Picture,1965,1964,FALSE
248,480,Best Picture,1965,1964,FALSE
249,29,Best Picture,1965,1964,FALSE
250,17,Best Picture,1966,1965,TRUE
251,36,Best Picture,1966,1965,FALSE
252,660,Best Picture,1966,1965,FALSE
253,661,Best Picture,1966,1965,FALSE
254,743,Best Picture,1966,1965,FALSE
255,285,Best Picture,1967,1966,TRUE
256,101,Best Picture,1967,1966,FALSE
257,176,Best Picture,1967,1966,FALSE
258,580,Best Picture,1967,1966,FALSE
259,250,Best Picture,1967,1966,FALSE
260,405,Best Picture,1968,1967,TRUE
261,225,Best Picture,1968,1967,FALSE
262,617,Best Picture,1968,1967,FALSE
263,441,Best Picture,1968,1967,FALSE
264,453,Best Picture,1968,1967,FALSE
265,359,Best Picture,1969,1968,TRUE
266,63,Best Picture,1969,1968,FALSE
267,118,Best Picture,1969,1968,FALSE
268,259,Best Picture,1969,1968,FALSE
269,758,Best Picture,1969,1968,FALSE
270,422,Best Picture,1970,1969,TRUE
271,34,Best Picture,1970,1969,FALSE
272,212,Best Picture,1970,1969,FALSE
273,343,Best Picture,1970,1969,FALSE
274,345,Best Picture,1970,1969,FALSE
275,570,Best Picture,1971,1970,TRUE
276,8,Best Picture,1971,1970,FALSE
277,209,Best Picture,1971,1970,FALSE
278,613,Best Picture,1971,1970,FALSE
279,396,Best Picture,1971,1970,FALSE
280,575,Best Picture,1972,1971,TRUE
281,121,Best Picture,1972,1971,FALSE
282,170,Best Picture,1972,1971,FALSE
283,559,Best Picture,1972,1971,FALSE
284,492,Best Picture,1972,1971,FALSE
285,675,Best Picture,1973,1972,TRUE
286,51,Best Picture,1973,1972,FALSE
287,154,Best Picture,1973,1972,FALSE
288,561,Best Picture,1973,1972,FALSE
289,30,Best Picture,1973,1972,FALSE
290,576,Best Picture,1974,1973,TRUE
291,136,Best Picture,1974,1973,FALSE
292,544,Best Picture,1974,1973,FALSE
293,326,Best Picture,1974,1973,FALSE
294,385,Best Picture,1974,1973,FALSE
295,410,Best Picture,1975,1974,TRUE
296,84,Best Picture,1975,1974,FALSE
297,179,Best Picture,1975,1974,FALSE
298,295,Best Picture,1975,1974,FALSE
299,391,Best Picture,1975,1974,FALSE
300,450,Best Picture,1976,1975,TRUE
301,44,Best Picture,1976,1975,FALSE
302,104,Best Picture,1976,1975,FALSE
303,395,Best Picture,1976,1975,FALSE
304,508,Best Picture,1976,1975,FALSE
305,64,Best Picture,1977,1976,TRUE
306,579,Best Picture,1977,1976,FALSE
307,306,Best Picture,1977,1976,FALSE
308,500,Best Picture,1977,1976,FALSE
309,690,Best Picture,1977,1976,FALSE
310,550,Best Picture,1978,1977,TRUE
311,148,Best Picture,1978,1977,FALSE
312,257,Best Picture,1978,1977,FALSE
313,360,Best Picture,1978,1977,FALSE
314,58,Best Picture,1978,1977,FALSE
315,318,Best Picture,1979,1978,TRUE
316,42,Best Picture,1979,1978,FALSE
317,67,Best Picture,1979,1978,FALSE
318,109,Best Picture,1979,1978,FALSE
319,403,Best Picture,1979,1978,FALSE
320,416,Best Picture,1980,1979,TRUE
321,142,Best Picture,1980,1979,FALSE
322,558,Best Picture,1980,1979,FALSE
323,442,Best Picture,1980,1979,FALSE
324,511,Best Picture,1980,1979,FALSE
325,132,Best Picture,1981,1980,TRUE
326,75,Best Picture,1981,1980,FALSE
327,406,Best Picture,1981,1980,FALSE
